,RandomForestRegressor
2017-07-27,1096.9588112962565
2017-07-28,1100.9190090797415
2017-07-29,300.6012084667733
2017-07-30,85.18744048217292
2017-07-31,854.5806695553639
2017-08-01,1024.675431973665
2017-08-02,1035.501335748169
2017-08-03,1105.850176486913
2017-08-04,1090.2956434343814
2017-08-05,310.49589303541524
2017-08-06,86.44761438749221
2017-08-07,0.0
2017-08-08,898.747870781636
2017-08-09,1188.1502366042737
2017-08-10,1323.3461809600738
2017-08-11,1321.7418799358904
2017-08-12,346.402959791978
2017-08-13,84.53674354648282
2017-08-14,886.0779181536954
2017-08-15,940.2737800433938
2017-08-16,1040.283506758762
2017-08-17,1100.113992965633
2017-08-18,1104.8069459928522
2017-08-19,297.1430742031844
2017-08-20,82.83916164839388
2017-08-21,0.0
2017-08-22,890.0630802944211
2017-08-23,1094.466152639042
2017-08-24,1101.130454439114
2017-08-25,1108.3212205522616
2017-08-26,428.84742383003953
2017-08-27,90.80866369631568
2017-08-28,887.2662827992004
2017-08-29,952.5012630679888
2017-08-30,1064.2353517336232
2017-08-31,1107.7785082858472
2017-09-01,1107.1682716887694
2017-09-02,300.42233751161604
2017-09-03,84.83394079439961
2017-09-04,891.2096047790417
2017-09-05,944.8427186112222
2017-09-06,1036.9720499866453
2017-09-07,1087.8068907446814
2017-09-08,1090.1603400429583
2017-09-09,297.26832375488374
2017-09-10,83.60843045570626
2017-09-11,889.9454385799705
2017-09-12,967.42442731991
2017-09-13,1146.6906915851202
2017-09-14,1106.6941026930604
2017-09-15,1107.814596310586
2017-09-16,295.9819847840632
2017-09-17,83.28521231404221
2017-09-18,889.4452817690199
2017-09-19,1020.5468135771644
2017-09-20,1041.4766774351572
2017-09-21,1103.8954301550198
2017-09-22,1090.9623477347814
2017-09-23,309.108463608216
2017-09-24,82.17259206189759
2017-09-25,880.4831586447677
2017-09-26,924.251069311674
2017-09-27,1025.8778512345734
2017-09-28,1087.342279659223
2017-09-29,1092.1224053240912
2017-09-30,286.13316328427527
2017-10-01,79.79661435057565
2017-10-02,886.2646406217856
2017-10-03,935.234088060188
2017-10-04,1042.686007215447
2017-10-05,1104.487535978418
2017-10-06,1096.5146125226504
2017-10-07,297.9170009781327
2017-10-08,77.51979729668965
2017-10-09,882.717028123346
2017-10-10,948.3390690468468
2017-10-11,1035.9736487140838
2017-10-12,1105.6822228988042
2017-10-13,1099.1802380819736
2017-10-14,297.4117932930325
2017-10-15,79.38539044841107
2017-10-16,0.0
2017-10-17,899.26469198421
2017-10-18,1118.964099894185
2017-10-19,1159.2839742049275
2017-10-20,1099.7635930994795
2017-10-21,365.8518302321024
2017-10-22,89.55356609449957
2017-10-23,889.8732600967206
2017-10-24,983.5162445018608
2017-10-25,1044.059940408855
2017-10-26,1113.0808674171794
2017-10-27,1111.9979798168088
2017-10-28,244.0623999804066
2017-10-29,81.44534278254828
2017-10-30,884.1477148747072
2017-10-31,934.0190753626864
2017-11-01,1036.5070038319077
2017-11-02,1091.0236622630243
2017-11-03,1094.07161547824
2017-11-04,292.4504960829503
2017-11-05,82.32883300058275
2017-11-06,0.0
2017-11-07,910.8184703000924
2017-11-08,1067.36700395139
2017-11-09,1117.8731166474304
2017-11-10,1125.9043104147636
2017-11-11,320.08893221830823
2017-11-12,83.82762710180971
2017-11-13,0.0
2017-11-14,913.0807470582948
2017-11-15,1072.717304762136
2017-11-16,1111.2208308757977
2017-11-17,1125.6176869167268
2017-11-18,328.1553272952342
2017-11-19,83.38263096819074
2017-11-20,892.8859254960543
2017-11-21,938.765106727785
2017-11-22,1038.5647436351062
2017-11-23,1110.8546586722728
2017-11-24,1097.788807325367
2017-11-25,298.9324749231966
2017-11-26,81.74113665517518
2017-11-27,893.9084015750018
2017-11-28,955.81553620631
2017-11-29,1069.6575295621956
2017-11-30,1117.8755967227978
2017-12-01,1117.9173629080817
2017-12-02,289.6145048868079
2017-12-03,78.97346312168345
2017-12-04,946.7566908040732
2017-12-05,1093.0953544097067
2017-12-06,1087.268057505614
2017-12-07,1125.5077594643883
2017-12-08,0.0
2017-12-09,214.21660459036767
2017-12-10,101.78746886725456
2017-12-11,909.6154307997588
2017-12-12,1102.001184810432
2017-12-13,1161.5927083776687
2017-12-14,1116.520970286346
2017-12-15,1114.9739614368934
2017-12-16,290.19442614852983
2017-12-17,81.00929216182872
2017-12-18,888.9509116132594
2017-12-19,1008.8964949605976
2017-12-20,1087.4248888418877
2017-12-21,1114.743281747216
2017-12-22,1111.221671943629
2017-12-23,301.712100932195
2017-12-24,80.43932758984899
2017-12-25,0.0
2017-12-26,878.9680330798197
2017-12-27,1247.1148291629238
2017-12-28,1420.0639903132003
2017-12-29,1414.4490943542091
2017-12-30,481.6979246234973
2017-12-31,95.3406726077976
